iter	RMSE
7628	1.407642441e-22
7629	1.405410332e-22
7630	1.40486685e-22
7631	1.403673133e-22
7632	1.401331911e-22
7633	1.401024581e-22
7634	1.400860437e-22
7635	1.400287491e-22
7636	1.398945945e-22
7637	1.398144544e-22
7638	1.397857008e-22
7639	1.396687098e-22
7640	1.396486494e-22
7641	1.394424758e-22
7642	1.393342286e-22
7643	1.392167801e-22
7644	1.391547895e-22
7645	1.390905148e-22
7646	1.390733181e-22
7647	1.38988641e-22
7648	1.387755627e-22
7649	1.387249836e-22
7650	1.386144209e-22
7651	1.385033636e-22
7652	1.38381652e-22
7653	1.383345256e-22
7654	1.382431339e-22
7655	1.381975734e-22
7656	1.380689278e-22
7657	1.380208115e-22
7658	1.379522746e-22
7659	1.377779832e-22
7660	1.376536697e-22
7661	1.37610286e-22
7662	1.375962945e-22
7663	1.375874758e-22
7664	1.374917559e-22
7665	1.374739929e-22
7666	1.374386645e-22
7667	1.372445255e-22
7668	1.372399692e-22
7669	1.371858076e-22
7670	1.371757663e-22
7671	1.370925223e-22
7672	1.370521839e-22
7673	1.369763601e-22
7674	1.367724763e-22
7675	1.367694291e-22
7676	1.36754638e-22
7677	1.367074653e-22
7678	1.366964398e-22
7679	1.366645691e-22
7680	1.365843347e-22
7681	1.363787331e-22
7682	1.363191638e-22
7683	1.363000768e-22
7684	1.362956901e-22
7685	1.362466681e-22
7686	1.361097546e-22
7687	1.361045094e-22
7688	1.360946469e-22
7689	1.358623255e-22
7690	1.35810711e-22
7691	1.357749267e-22
7692	1.35723894e-22
7693	1.355738577e-22
7694	1.355624331e-22
7695	1.35478443e-22
7696	1.352939632e-22
7697	1.351980005e-22
7698	1.351258125e-22
7699	1.34978582e-22
7700	1.349664349e-22
7701	1.348726002e-22
7702	1.348553006e-22
7703	1.347825879e-22
7704	1.345603831e-22
7705	1.345554932e-22
7706	1.343070249e-22
7707	1.341199265e-22
7708	1.339918751e-22
7709	1.339310325e-22
7710	1.338899031e-22
7711	1.338814138e-22
7712	1.337749509e-22
7713	1.337304892e-22
7714	1.335761227e-22
7715	1.334751696e-22
7716	1.334462643e-22
7717	1.332788759e-22
7718	1.332548993e-22
7719	1.330822307e-22
7720	1.330491246e-22
7721	1.330232317e-22
7722	1.32898316e-22
7723	1.327697989e-22
7724	1.327529117e-22
7725	1.326646044e-22
7726	1.326231896e-22
7727	1.325890541e-22
7728	1.324879722e-22
7729	1.324785142e-22
7730	1.324705455e-22
7731	1.324458372e-22
7732	1.322453428e-22
7733	1.322236493e-22
7734	1.321261163e-22
7735	1.320733885e-22
7736	1.31982624e-22
7737	1.319703019e-22
7738	1.318700363e-22
7739	1.318536957e-22
7740	1.318468377e-22
7741	1.317444925e-22
7742	1.316042286e-22
7743	1.31558862e-22
7744	1.315180133e-22
7745	1.314180632e-22
7746	1.313190269e-22
7747	1.313031473e-22
7748	1.310622804e-22
7749	1.309031183e-22
7750	1.308886898e-22
7751	1.308669601e-22
7752	1.307885114e-22
7753	1.306157377e-22
7754	1.305758785e-22
7755	1.3056423e-22
7756	1.304976632e-22
7757	1.304772147e-22
7758	1.30426593e-22
7759	1.303562591e-22
7760	1.302741056e-22
7761	1.300282035e-22
7762	1.299916172e-22
7763	1.299054488e-22
7764	1.298797238e-22
7765	1.297797465e-22
7766	1.297258297e-22
7767	1.297079616e-22
7768	1.296858802e-22
7769	1.296603092e-22
7770	1.29639332e-22
7771	1.296373357e-22
7772	1.295843689e-22
7773	1.294797302e-22
7774	1.293572473e-22
7775	1.292348992e-22
7776	1.290654991e-22
7777	1.290423172e-22
7778	1.289463682e-22
7779	1.28855756e-22
7780	1.288490591e-22
7781	1.286900962e-22
7782	1.285621568e-22
7783	1.285593423e-22
7784	1.284893332e-22
7785	1.284551186e-22
7786	1.284509395e-22
7787	1.283430177e-22
7788	1.283399682e-22
7789	1.282208084e-22
7790	1.28035721e-22
7791	1.280228619e-22
7792	1.279076554e-22
7793	1.277812772e-22
7794	1.276590795e-22
7795	1.276373872e-22
7796	1.275692688e-22
7797	1.275630301e-22
7798	1.274480942e-22
7799	1.274442959e-22
7800	1.272153062e-22
7801	1.27179535e-22
7802	1.271576749e-22
7803	1.27087239e-22
7804	1.269051028e-22
7805	1.267162919e-22
7806	1.266232632e-22
7807	1.265725276e-22
7808	1.26491996e-22
7809	1.26479222e-22
7810	1.264665571e-22
7811	1.263952039e-22
7812	1.263080093e-22
7813	1.262068312e-22
7814	1.261758041e-22
7815	1.261325431e-22
7816	1.25989575e-22
7817	1.259819789e-22
7818	1.259073259e-22
7819	1.258885065e-22
7820	1.258222251e-22
7821	1.258171932e-22
7822	1.257262312e-22
7823	1.256759933e-22
7824	1.255683694e-22
7825	1.255562138e-22
7826	1.25310424e-22
7827	1.252928236e-22
7828	1.25287092e-22
7829	1.250884569e-22
7830	1.250187525e-22
7831	1.249868721e-22
7832	1.248990736e-22
7833	1.247665475e-22
7834	1.247107479e-22
7835	1.246935192e-22
7836	1.246272126e-22
7837	1.244079782e-22
7838	1.243800421e-22
7839	1.242518818e-22
7840	1.242297278e-22
7841	1.24210351e-22
7842	1.241283311e-22
7843	1.241222683e-22
7844	1.241133554e-22
7845	1.240754486e-22
7846	1.240208652e-22
7847	1.239255268e-22
7848	1.238764977e-22
7849	1.238532146e-22
7850	1.238339176e-22
7851	1.237679964e-22
7852	1.236912693e-22
7853	1.235365209e-22
7854	1.234952152e-22
7855	1.234834624e-22
7856	1.234117098e-22
7857	1.232397729e-22
7858	1.232352579e-22
7859	1.232329591e-22
7860	1.232207042e-22
7861	1.230764708e-22
7862	1.229849911e-22
7863	1.229228278e-22
7864	1.227694427e-22
7865	1.227413204e-22
7866	1.227312259e-22
7867	1.226670346e-22
7868	1.225594339e-22
7869	1.224868745e-22
7870	1.223503023e-22
7871	1.221939761e-22
7872	1.221824237e-22
7873	1.221366867e-22
7874	1.221305476e-22
7875	1.220850398e-22
7876	1.218860666e-22
7877	1.218556259e-22
7878	1.218196792e-22
7879	1.217979075e-22
7880	1.217550654e-22
7881	1.217227904e-22
7882	1.21560436e-22
7883	1.214832115e-22
7884	1.214128759e-22
7885	1.214095614e-22
7886	1.213713027e-22
7887	1.213480137e-22
7888	1.213444092e-22
7889	1.211575295e-22
7890	1.210187293e-22
7891	1.210143581e-22
7892	1.209998189e-22
7893	1.209912309e-22
7894	1.208939216e-22
7895	1.208932386e-22
7896	1.20764166e-22
7897	1.206670709e-22
7898	1.20561817e-22
7899	1.204276293e-22
7900	1.203846709e-22
7901	1.2035374e-22
7902	1.203045087e-22
7903	1.202526559e-22
7904	1.201833107e-22
7905	1.201069578e-22
7906	1.200883373e-22
7907	1.200789181e-22
7908	1.20062438e-22
7909	1.200392973e-22
7910	1.199509734e-22
7911	1.199396502e-22
7912	1.198552243e-22
7913	1.197758902e-22
7914	1.197418281e-22
7915	1.197028604e-22
7916	1.196776315e-22
7917	1.196653239e-22
7918	1.195825267e-22
7919	1.194087466e-22
7920	1.193185476e-22
7921	1.192846741e-22
7922	1.191955678e-22
7923	1.191028042e-22
7924	1.190221638e-22
7925	1.189320392e-22
7926	1.188870349e-22
7927	1.187408248e-22
7928	1.18635829e-22
7929	1.185817687e-22
7930	1.184505816e-22
7931	1.184240254e-22
7932	1.184082167e-22
7933	1.18368919e-22
7934	1.183154758e-22
7935	1.182767532e-22
7936	1.181070775e-22
7937	1.181044242e-22
7938	1.180622905e-22
7939	1.180395188e-22
7940	1.179082692e-22
7941	1.178853932e-22
7942	1.177460937e-22
7943	1.17745112e-22
7944	1.17687376e-22
7945	1.175559197e-22
7946	1.175359617e-22
7947	1.17528084e-22
7948	1.17454907e-22
7949	1.173443057e-22
7950	1.173178873e-22
7951	1.172387317e-22
7952	1.171040112e-22
7953	1.170007518e-22
7954	1.168894681e-22
7955	1.167631951e-22
7956	1.167182131e-22
7957	1.166811782e-22
7958	1.166721755e-22
7959	1.166548892e-22
7960	1.165549256e-22
7961	1.164442762e-22
7962	1.163767721e-22
7963	1.16334094e-22
7964	1.162970359e-22
7965	1.162651498e-22
7966	1.16068974e-22
7967	1.159468708e-22
7968	1.159305622e-22
7969	1.159189343e-22
7970	1.158251561e-22
7971	1.157806414e-22
7972	1.157799478e-22
7973	1.157108847e-22
7974	1.156856472e-22
7975	1.155394703e-22
7976	1.154523587e-22
7977	1.154479523e-22
7978	1.153794439e-22
7979	1.153401102e-22
7980	1.153092568e-22
7981	1.151641463e-22
7982	1.150556268e-22
7983	1.150522322e-22
7984	1.149906326e-22
7985	1.149306121e-22
7986	1.147555829e-22
7987	1.14589208e-22
7988	1.145028937e-22
7989	1.144057679e-22
7990	1.143489293e-22
7991	1.143463188e-22
7992	1.143376437e-22
7993	1.142338333e-22
7994	1.142170193e-22
7995	1.141344493e-22
7996	1.141159568e-22
7997	1.140629497e-22
7998	1.139805448e-22
7999	1.139446458e-22
8000	1.138726143e-22
8001	1.138101922e-22
8002	1.137969299e-22
8003	1.137220339e-22
8004	1.13701058e-22
8005	1.136331113e-22
8006	1.135700258e-22
8007	1.13464299e-22
8008	1.133620206e-22
8009	1.133546579e-22
8010	1.132368574e-22
8011	1.132242461e-22
8012	1.130287389e-22
8013	1.130003444e-22
8014	1.129712289e-22
8015	1.128771759e-22
8016	1.128084691e-22
8017	1.127761277e-22
8018	1.126068003e-22
8019	1.125100027e-22
8020	1.123929741e-22
8021	1.12275226e-22
8022	1.120656069e-22
8023	1.118883054e-22
8024	1.11707888e-22
8025	1.11689356e-22
8026	1.116651051e-22
8027	1.116193262e-22
8028	1.115870973e-22
8029	1.115785947e-22
8030	1.115712125e-22
8031	1.114459085e-22
8032	1.113278519e-22
8033	1.113241551e-22
8034	1.113015976e-22
8035	1.112944924e-22
8036	1.112308354e-22
8037	1.111930915e-22
8038	1.111877602e-22
8039	1.111160012e-22
8040	1.110391688e-22
8041	1.109487933e-22
8042	1.108232675e-22
8043	1.108150991e-22
8044	1.108070608e-22
8045	1.107091352e-22
8046	1.105795607e-22
8047	1.105276812e-22
8048	1.104626326e-22
8049	1.104542671e-22
8050	1.103682169e-22
8051	1.103280336e-22
8052	1.103223316e-22
8053	1.103138814e-22
8054	1.103038909e-22
8055	1.102633956e-22
8056	1.102375429e-22
8057	1.101128383e-22
8058	1.09984504e-22
8059	1.099532784e-22
8060	1.099508858e-22
8061	1.099435732e-22
8062	1.099353975e-22
8063	1.099199484e-22
8064	1.098014977e-22
8065	1.097192621e-22
8066	1.096161812e-22
8067	1.095947217e-22
8068	1.09530076e-22
8069	1.093732183e-22
8070	1.093552259e-22
8071	1.093038816e-22
8072	1.091946642e-22
8073	1.091922043e-22
8074	1.090961901e-22
8075	1.090932242e-22
8076	1.089699213e-22
8077	1.089621878e-22
8078	1.089206407e-22
8079	1.089061214e-22
8080	1.088249241e-22
8081	1.088118771e-22
8082	1.087943302e-22
8083	1.08772331e-22
8084	1.087423238e-22
8085	1.086159849e-22
8086	1.085254907e-22
8087	1.084464249e-22
8088	1.082342206e-22
8089	1.08118138e-22
8090	1.081020534e-22
8091	1.080995371e-22
8092	1.079350801e-22
8093	1.078749093e-22
8094	1.07797582e-22
8095	1.076587185e-22
8096	1.075758161e-22
8097	1.075736782e-22
8098	1.074192991e-22
8099	1.073609192e-22
8100	1.07354147e-22
8101	1.073206393e-22
8102	1.072707507e-22
8103	1.072106351e-22
8104	1.06996862e-22
8105	1.069032146e-22
8106	1.068893714e-22
8107	1.068066768e-22
8108	1.066951586e-22
8109	1.066693626e-22
8110	1.066068672e-22
8111	1.065607668e-22
8112	1.065474014e-22
8113	1.064277346e-22
8114	1.064250996e-22
8115	1.063918924e-22
8116	1.063710657e-22
8117	1.063619915e-22
8118	1.06254279e-22
8119	1.061303743e-22
8120	1.060881358e-22
8121	1.060686244e-22
8122	1.058970139e-22
8123	1.058805997e-22
8124	1.058682421e-22
8125	1.058533341e-22
8126	1.058183844e-22
8127	1.057948132e-22
8128	1.057769901e-22
8129	1.057369962e-22
8130	1.056619241e-22
8131	1.0565949e-22
8132	1.056198494e-22
8133	1.055173473e-22
8134	1.054456812e-22
8135	1.054239213e-22
8136	1.054087711e-22
8137	1.053245666e-22
8138	1.053036348e-22
8139	1.052025296e-22
8140	1.051800136e-22
8141	1.051713842e-22
8142	1.051341558e-22
8143	1.04975596e-22
8144	1.048640591e-22
8145	1.048605913e-22
8146	1.048358504e-22
8147	1.047867022e-22
8148	1.047854513e-22
8149	1.047734324e-22
8150	1.047379506e-22
8151	1.047356542e-22
8152	1.046658399e-22
8153	1.045440012e-22
8154	1.044571641e-22
8155	1.043993331e-22
8156	1.042821987e-22
8157	1.042146202e-22
8158	1.04186886e-22
8159	1.041230913e-22
8160	1.040967805e-22
8161	1.040899901e-22
8162	1.040745744e-22
8163	1.040695088e-22
8164	1.039407561e-22
8165	1.036979697e-22
8166	1.036410877e-22
8167	1.036347219e-22
8168	1.035931761e-22
8169	1.034858487e-22
8170	1.034730531e-22
8171	1.033017789e-22
8172	1.032927938e-22
8173	1.032067218e-22
8174	1.030960097e-22
8175	1.030831202e-22
8176	1.02990774e-22
8177	1.029419642e-22
8178	1.028891057e-22
8179	1.027845026e-22
8180	1.027166527e-22
8181	1.027014715e-22
8182	1.025378952e-22
8183	1.025355409e-22
8184	1.02441998e-22
8185	1.023441301e-22
8186	1.022138285e-22
8187	1.0206157e-22
8188	1.019964389e-22
8189	1.01989926e-22
8190	1.019877617e-22
8191	1.019642363e-22
8192	1.01945805e-22
8193	1.018501302e-22
8194	1.017169765e-22
8195	1.015497987e-22
8196	1.015448415e-22
8197	1.015299897e-22
8198	1.014701478e-22
8199	1.014370365e-22
8200	1.013865942e-22
8201	1.013589822e-22
8202	1.013225552e-22
8203	1.012173125e-22
8204	1.01167096e-22
8205	1.011543715e-22
8206	1.011300001e-22
8207	1.010105632e-22
8208	1.00864803e-22
8209	1.008308885e-22
8210	1.008157998e-22
8211	1.008140344e-22
8212	1.00774701e-22
8213	1.007466443e-22
8214	1.006526242e-22
8215	1.006021605e-22
8216	1.005955775e-22
8217	1.004688939e-22
8218	1.00415165e-22
8219	1.003252484e-22
8220	1.00259213e-22
8221	1.001930787e-22
8222	1.000778505e-22
8223	1.000456756e-22
8224	9.999948813e-23
8225	9.988924924e-23
8226	9.982673048e-23
8227	9.981949264e-23
8228	9.97835973e-23
8229	9.971092165e-23
8230	9.960763523e-23
8231	9.960278966e-23
8232	9.957460417e-23
8233	9.947905766e-23
8234	9.94706988e-23
8235	9.944284999e-23
8236	9.934295347e-23
8237	9.934141696e-23
8238	9.933289809e-23
8239	9.931252301e-23
8240	9.913270994e-23
8241	9.90730522e-23
8242	9.897653847e-23
8243	9.880414801e-23
8244	9.8789052e-23
8245	9.878088536e-23
8246	9.876212622e-23
8247	9.876119366e-23
8248	9.870228896e-23
8249	9.857521984e-23
8250	9.854469668e-23
8251	9.850568388e-23
8252	9.841710421e-23
8253	9.836758202e-23
8254	9.830853616e-23
8255	9.819784005e-23
8256	9.816088038e-23
8257	9.810256497e-23
8258	9.791984443e-23
8259	9.79036516e-23
8260	9.786286539e-23
8261	9.783030088e-23
8262	9.774874636e-23
8263	9.76790579e-23
8264	9.760124342e-23
8265	9.750885577e-23
8266	9.747017783e-23
8267	9.746564885e-23
8268	9.742439057e-23
8269	9.738719318e-23
8270	9.737206362e-23
8271	9.734227899e-23
8272	9.723441051e-23
8273	9.708686703e-23
8274	9.706513795e-23
8275	9.699356859e-23
8276	9.692162547e-23
8277	9.685398852e-23
8278	9.681386362e-23
8279	9.680459378e-23
8280	9.671985671e-23
8281	9.661952005e-23
8282	9.657458635e-23
8283	9.657068138e-23
8284	9.651511097e-23
8285	9.650891325e-23
8286	9.634149029e-23
8287	9.627323233e-23
8288	9.613620597e-23
8289	9.612049216e-23
8290	9.610264944e-23
8291	9.604281634e-23
8292	9.596741901e-23
8293	9.583088323e-23
8294	9.571783431e-23
8295	9.569534997e-23
8296	9.5632378e-23
8297	9.562818631e-23
8298	9.562296921e-23
8299	9.554467346e-23
8300	9.542646339e-23
8301	9.542542895e-23
8302	9.531680058e-23
8303	9.529203337e-23
8304	9.526696768e-23
8305	9.521181362e-23
8306	9.517451198e-23
8307	9.508047001e-23
8308	9.500735018e-23
8309	9.491839998e-23
8310	9.483976259e-23
8311	9.480291127e-23
8312	9.476542136e-23
8313	9.474708247e-23
8314	9.462007698e-23
8315	9.46122942e-23
8316	9.454605858e-23
8317	9.443669433e-23
8318	9.440791054e-23
8319	9.425088839e-23
8320	9.422015665e-23
8321	9.412594784e-23
8322	9.405162103e-23
8323	9.399690055e-23
8324	9.395928129e-23
8325	9.395420173e-23
8326	9.386793266e-23
8327	9.382505607e-23
8328	9.376725691e-23
8329	9.375052024e-23
8330	9.368323284e-23
8331	9.366118996e-23
8332	9.352138691e-23
8333	9.342091556e-23
8334	9.332102452e-23
8335	9.318964423e-23
8336	9.308305805e-23
8337	9.295800504e-23
8338	9.29218741e-23
8339	9.291032925e-23
8340	9.282936845e-23
8341	9.281577997e-23
8342	9.276002074e-23
8343	9.27037364e-23
8344	9.267413596e-23
8345	9.255889945e-23
8346	9.254731896e-23
8347	9.253436121e-23
8348	9.241169797e-23
8349	9.237496636e-23
8350	9.235226145e-23
8351	9.233851525e-23
8352	9.232412868e-23
8353	9.2310619e-23
8354	9.229671915e-23
8355	9.228705485e-23
8356	9.22297018e-23
8357	9.221816066e-23
8358	9.214348362e-23
8359	9.212749475e-23
8360	9.208457302e-23
8361	9.206637964e-23
8362	9.201681155e-23
8363	9.196635587e-23
8364	9.191928699e-23
8365	9.178816141e-23
8366	9.171281722e-23
8367	9.169793805e-23
8368	9.163121843e-23
8369	9.161260971e-23
8370	9.16091969e-23
8371	9.154325294e-23
8372	9.148552445e-23
8373	9.145673343e-23
8374	9.142869766e-23
8375	9.139603467e-23
8376	9.131375684e-23
8377	9.129676583e-23
8378	9.129430978e-23
8379	9.123913985e-23
8380	9.118809224e-23
8381	9.117737047e-23
8382	9.101373286e-23
8383	9.099087593e-23
8384	9.089520194e-23
8385	9.089343662e-23
8386	9.088291617e-23
8387	9.079758252e-23
8388	9.07096204e-23
8389	9.066811376e-23
8390	9.062160066e-23
8391	9.053402044e-23
8392	9.052811302e-23
8393	9.046138466e-23
8394	9.042932091e-23
8395	9.042589077e-23
8396	9.037490639e-23
8397	9.035985387e-23
8398	9.023075618e-23
8399	9.008544805e-23
8400	9.006176053e-23
8401	8.99976973e-23
8402	8.990888127e-23
8403	8.978723446e-23
8404	8.978388702e-23
8405	8.977285704e-23
8406	8.970613126e-23
8407	8.964660845e-23
8408	8.95882634e-23
8409	8.957903504e-23
8410	8.957620279e-23
8411	8.95387042e-23
8412	8.939921887e-23
8413	8.9298284e-23
8414	8.919918057e-23
8415	8.919086465e-23
8416	8.910115126e-23
8417	8.909241781e-23
8418	8.901616824e-23
8419	8.901136071e-23
8420	8.895648068e-23
8421	8.893813693e-23
8422	8.892935558e-23
8423	8.885320086e-23
8424	8.879175629e-23
8425	8.868214214e-23
8426	8.866344957e-23
8427	8.861174987e-23
8428	8.850036477e-23
8429	8.849763389e-23
8430	8.843161908e-23
8431	8.841627167e-23
8432	8.836351431e-23
8433	8.835079711e-23
8434	8.833559957e-23
8435	8.819269991e-23
8436	8.815368534e-23
8437	8.814728714e-23
8438	8.80986457e-23
8439	8.798384961e-23
8440	8.791045253e-23
8441	8.786371789e-23
8442	8.780939442e-23
8443	8.771762513e-23
8444	8.763193059e-23
8445	8.761227575e-23
8446	8.760627687e-23
8447	8.758058642e-23
8448	8.749235838e-23
8449	8.737962061e-23
8450	8.735761016e-23
8451	8.727385365e-23
8452	8.714667971e-23
8453	8.707407277e-23
8454	8.6990095e-23
8455	8.689769592e-23
8456	8.681762111e-23
8457	8.675499669e-23
8458	8.67268322e-23
8459	8.669459829e-23
8460	8.660729299e-23
8461	8.660489055e-23
8462	8.660383409e-23
8463	8.657133657e-23
8464	8.649670419e-23
8465	8.649007828e-23
8466	8.636473812e-23
8467	8.63039877e-23
8468	8.628608324e-23
8469	8.628169748e-23
8470	8.62242735e-23
8471	8.61375807e-23
8472	8.608330603e-23
8473	8.607979199e-23
8474	8.605910713e-23
8475	8.599047345e-23
8476	8.597932476e-23
8477	8.592877986e-23
8478	8.587132498e-23
8479	8.579245782e-23
8480	8.577771587e-23
8481	8.575143612e-23
8482	8.568939376e-23
8483	8.563313688e-23
8484	8.558460211e-23
8485	8.551712759e-23
8486	8.547789926e-23
8487	8.546756775e-23
8488	8.546170899e-23
8489	8.544754064e-23
8490	8.541584723e-23
8491	8.54102564e-23
8492	8.540083488e-23
8493	8.53431937e-23
8494	8.520015138e-23
8495	8.519437624e-23
8496	8.514356136e-23
8497	8.513885626e-23
8498	8.512476201e-23
8499	8.49970511e-23
8500	8.49734782e-23
8501	8.494291953e-23
8502	8.488182562e-23
8503	8.48578538e-23
8504	8.484527879e-23
8505	8.483432877e-23
8506	8.482491686e-23
8507	8.478223967e-23
8508	8.474735353e-23
8509	8.466644122e-23
8510	8.464444762e-23
8511	8.464377348e-23
8512	8.463837647e-23
8513	8.463080192e-23
8514	8.461806025e-23
8515	8.460078496e-23
8516	8.453264579e-23
8517	8.452260406e-23
8518	8.447554553e-23
8519	8.446066631e-23
8520	8.439075914e-23
8521	8.437731249e-23
8522	8.436688477e-23
8523	8.436255994e-23
8524	8.426998612e-23
8525	8.425891419e-23
8526	8.424753279e-23
8527	8.424174071e-23
8528	8.419610288e-23
8529	8.418640126e-23
8530	8.410309431e-23
8531	8.408625835e-23
8532	8.404090853e-23
8533	8.401597715e-23
8534	8.390929823e-23
8535	8.381520702e-23
8536	8.379401425e-23
8537	8.376433151e-23
8538	8.370234651e-23
8539	8.369654302e-23
8540	8.363819637e-23
8541	8.355749428e-23
8542	8.354540376e-23
8543	8.34659024e-23
8544	8.343255126e-23
8545	8.341417411e-23
8546	8.338846406e-23
8547	8.338602407e-23
8548	8.331125695e-23
8549	8.326678189e-23
8550	8.326296553e-23
8551	8.324325546e-23
8552	8.318853173e-23
8553	8.316134432e-23
8554	8.314142797e-23
8555	8.313220219e-23
8556	8.304271765e-23
8557	8.297923994e-23
8558	8.296651287e-23
8559	8.294743469e-23
8560	8.287813248e-23
8561	8.281902675e-23
8562	8.278950285e-23
8563	8.271385221e-23
8564	8.259750664e-23
8565	8.259694391e-23
8566	8.254305476e-23
8567	8.253926283e-23
8568	8.251573751e-23
8569	8.246516971e-23
8570	8.245826992e-23
8571	8.236715364e-23
8572	8.235400654e-23
8573	8.227887812e-23
8574	8.226117342e-23
8575	8.22529855e-23
8576	8.219523857e-23
8577	8.207722604e-23
8578	8.197175442e-23
8579	8.196474832e-23
8580	8.188505296e-23
8581	8.177205024e-23
8582	8.168744046e-23
8583	8.163751592e-23
8584	8.161077498e-23
8585	8.160594019e-23
8586	8.15955026e-23
8587	8.158312992e-23
8588	8.155484126e-23
8589	8.149478072e-23
8590	8.147510492e-23
8591	8.144287306e-23
8592	8.139718094e-23
8593	8.139405573e-23
8594	8.138897945e-23
8595	8.137365479e-23
8596	8.135357086e-23
8597	8.13410951e-23
8598	8.132578287e-23
8599	8.132312928e-23
8600	8.125019384e-23
8601	8.117008968e-23
8602	8.109904434e-23
8603	8.09875724e-23
8604	8.095567791e-23
8605	8.095142218e-23
8606	8.091689349e-23
8607	8.083647185e-23
8608	8.0760231e-23
8609	8.075475631e-23
8610	8.073846809e-23
8611	8.068412563e-23
8612	8.065181343e-23
8613	8.064386334e-23
8614	8.057984188e-23
8615	8.053747077e-23
8616	8.052646036e-23
8617	8.048862945e-23
8618	8.043996868e-23
8619	8.042977334e-23
8620	8.037601284e-23
8621	8.027893473e-23
8622	8.024494699e-23
8623	8.02151053e-23
8624	8.020557933e-23
8625	8.0128375e-23
8626	8.007093408e-23
8627	8.005742014e-23
8628	7.996776621e-23
8629	7.989099501e-23
8630	7.988748326e-23
8631	7.983439561e-23
8632	7.970693201e-23
8633	7.967953214e-23
8634	7.963510415e-23
8635	7.962292001e-23
8636	7.961159645e-23
8637	7.956217196e-23
8638	7.955182152e-23
8639	7.954404895e-23
8640	7.940205443e-23
8641	7.927021847e-23
8642	7.921830568e-23
8643	7.916428399e-23
8644	7.913030078e-23
8645	7.904985459e-23
8646	7.902752369e-23
8647	7.897320148e-23
8648	7.88778474e-23
8649	7.880408008e-23
8650	7.877595102e-23
8651	7.876688609e-23
8652	7.867881392e-23
8653	7.86189897e-23
8654	7.854724391e-23
8655	7.852842647e-23
8656	7.84555332e-23
8657	7.845408995e-23
8658	7.840639569e-23
8659	7.840310893e-23
8660	7.839193433e-23
8661	7.83848222e-23
8662	7.837598092e-23
8663	7.836517289e-23
8664	7.828455149e-23
8665	7.824592994e-23
8666	7.819208933e-23
8667	7.816771088e-23
8668	7.816181816e-23
8669	7.811888837e-23
8670	7.811049449e-23
8671	7.79850788e-23
8672	7.79383182e-23
8673	7.792690445e-23
8674	7.785653232e-23
8675	7.785169831e-23
8676	7.780421787e-23
8677	7.779931051e-23
8678	7.77977637e-23
8679	7.772980523e-23
8680	7.771239901e-23
8681	7.770981146e-23
8682	7.763238072e-23
8683	7.758784932e-23
8684	7.757056205e-23
8685	7.751447168e-23
8686	7.751265851e-23
8687	7.749572336e-23
8688	7.747640253e-23
8689	7.74291072e-23
8690	7.742439092e-23
8691	7.738701755e-23
8692	7.738412861e-23
8693	7.735223872e-23
8694	7.728156466e-23
8695	7.721239306e-23
8696	7.716242996e-23
8697	7.70250466e-23
8698	7.697809281e-23
8699	7.694283706e-23
8700	7.694117489e-23
8701	7.692678723e-23
8702	7.689332361e-23
8703	7.688093558e-23
8704	7.687979094e-23
8705	7.687318729e-23
8706	7.685220557e-23
8707	7.678128772e-23
8708	7.677885231e-23
8709	7.677299747e-23
8710	7.676191882e-23
8711	7.671130779e-23
8712	7.669761051e-23
8713	7.669692778e-23
8714	7.663233321e-23
8715	7.654079689e-23
8716	7.650698008e-23
8717	7.650366535e-23
8718	7.649952119e-23
8719	7.636554636e-23
8720	7.63148946e-23
8721	7.624703384e-23
8722	7.621269343e-23
8723	7.614097126e-23
8724	7.613651694e-23
8725	7.606733396e-23
8726	7.602358408e-23
8727	7.599572374e-23
8728	7.590262013e-23
8729	7.587465808e-23
8730	7.585764624e-23
8731	7.580303265e-23
8732	7.579901018e-23
8733	7.574057606e-23
8734	7.5739152e-23
8735	7.57227286e-23
8736	7.571403567e-23
8737	7.563189613e-23
8738	7.561939985e-23
8739	7.557334074e-23
8740	7.550742458e-23
8741	7.548140484e-23
8742	7.546793055e-23
8743	7.542768919e-23
8744	7.536917539e-23
8745	7.534430126e-23
8746	7.52937933e-23
8747	7.525626968e-23
8748	7.520118805e-23
8749	7.519754594e-23
8750	7.518686276e-23
8751	7.51793738e-23
8752	7.517096592e-23
8753	7.509088745e-23
8754	7.500426094e-23
8755	7.499805154e-23
8756	7.491542191e-23
8757	7.490640955e-23
8758	7.482348926e-23
8759	7.477770652e-23
8760	7.476333179e-23
8761	7.47521248e-23
8762	7.475042531e-23
8763	7.472892471e-23
8764	7.46735019e-23
8765	7.467016898e-23
8766	7.461881699e-23
8767	7.456164441e-23
8768	7.452729634e-23
8769	7.452002718e-23
8770	7.451858621e-23
8771	7.449349509e-23
8772	7.449265144e-23
8773	7.444974908e-23
8774	7.436397687e-23
8775	7.435781205e-23
8776	7.434974079e-23
8777	7.430198165e-23
8778	7.427363395e-23
8779	7.419967453e-23
8780	7.415989442e-23
8781	7.415398174e-23
8782	7.412641633e-23
8783	7.406111292e-23
8784	7.405887127e-23
8785	7.404919289e-23
8786	7.393612823e-23
8787	7.391048523e-23
8788	7.387102029e-23
8789	7.383301456e-23
8790	7.382994809e-23
8791	7.37605666e-23
8792	7.371206617e-23
8793	7.367449232e-23
