iter	Passed	Remaining
4780	62377	68091
4781	62388	68077
4782	62400	68063
4783	62416	68052
4784	62436	68047
4785	62449	68034
4786	62462	68021
4787	62474	68007
4788	62487	67994
4789	62500	67980
4790	62512	67966
4791	62525	67953
4792	62538	67939
4793	62549	67925
4794	62561	67911
4795	62573	67896
4796	62586	67883
4797	62597	67868
4798	62609	67854
4799	62621	67840
4800	62637	67830
4801	62655	67822
4802	62669	67810
4803	62684	67799
4804	62696	67784
4805	62707	67770
4806	62720	67757
4807	62733	67743
4808	62746	67731
4809	62759	67717
4810	62771	67702
4811	62782	67688
4812	62795	67674
4813	62807	67660
4814	62819	67647
4815	62831	67632
4816	62843	67618
4817	62860	67610
4818	62878	67601
4819	62896	67594
4820	62911	67582
4821	62922	67568
4822	62935	67554
4823	62949	67542
4824	62965	67533
4825	62980	67521
4826	62992	67507
4827	63004	67493
4828	63017	67480
4829	63029	67466
4830	63042	67453
4831	63053	67438
4832	63070	67428
4833	63089	67421
4834	63101	67408
4835	63115	67396
4836	63128	67383
4837	63141	67370
4838	63155	67357
4839	63168	67345
4840	63182	67332
4841	63195	67319
4842	63206	67304
4843	63217	67289
4844	63229	67275
4845	63241	67260
4846	63252	67245
4847	63263	67230
4848	63277	67218
4849	63295	67210
4850	63310	67200
4851	63325	67188
4852	63337	67174
4853	63347	67158
4854	63360	67145
4855	63373	67132
4856	63386	67119
4857	63399	67105
4858	63412	67092
4859	63422	67076
4860	63434	67062
4861	63446	67047
4862	63459	67034
4863	63471	67021
4864	63482	67006
4865	63496	66994
4866	63513	66985
4867	63527	66972
4868	63542	66961
4869	63554	66947
4870	63567	66934
4871	63580	66921
4872	63593	66908
4873	63607	66895
4874	63618	66880
4875	63629	66865
4876	63640	66850
4877	63652	66836
4878	63663	66821
4879	63676	66808
4880	63688	66793
4881	63704	66784
4882	63721	66775
4883	63735	66762
4884	63748	66750
4885	63761	66736
4886	63774	66723
4887	63786	66710
4888	63799	66696
4889	63810	66681
4890	63822	66667
4891	63833	66652
4892	63845	66637
4893	63862	66628
4894	63875	66615
4895	63888	66602
4896	63901	66589
4897	63912	66574
4898	63928	66564
4899	63947	66557
4900	63963	66547
4901	63977	66535
4902	63990	66522
4903	64004	66510
4904	64018	66498
4905	64031	66485
4906	64045	66473
4907	64058	66459
4908	64070	66445
4909	64081	66431
4910	64094	66418
4911	64107	66404
4912	64118	66389
4913	64130	66375
4914	64149	66367
4915	64166	66359
4916	64181	66348
4917	64193	66334
4918	64205	66320
4919	64218	66307
4920	64232	66295
4921	64247	66283
4922	64259	66269
4923	64270	66254
4924	64282	66240
4925	64294	66226
4926	64305	66211
4927	64317	66197
4928	64328	66182
4929	64344	66171
4930	64363	66164
4931	64376	66151
4932	64390	66139
4933	64401	66124
4934	64413	66110
4935	64426	66097
4936	64439	66084
4937	64453	66072
4938	64466	66059
4939	64479	66045
4940	64490	66031
4941	64502	66016
4942	64513	66001
4943	64529	65991
4944	64546	65982
4945	64560	65969
4946	64574	65958
4947	64586	65944
4948	64599	65930
4949	64612	65917
4950	64626	65905
4951	64639	65892
4952	64649	65876
4953	64662	65863
4954	64674	65848
4955	64685	65833
4956	64697	65819
4957	64708	65804
4958	64719	65789
4959	64735	65779
4960	64752	65770
4961	64765	65757
4962	64779	65745
4963	64792	65732
4964	64805	65719
4965	64818	65705
4966	64831	65693
4967	64849	65684
4968	64863	65672
4969	64875	65658
4970	64888	65645
4971	64900	65631
4972	64913	65618
4973	64926	65605
4974	64938	65591
4975	64950	65577
4976	64969	65570
4977	64987	65562
4978	65002	65550
4979	65015	65537
4980	65028	65524
4981	65042	65512
4982	65056	65500
4983	65069	65487
4984	65082	65474
4985	65094	65460
4986	65105	65445
4987	65118	65431
4988	65129	65417
4989	65141	65402
4990	65153	65388
4991	65163	65372
4992	65182	65365
4993	65198	65355
4994	65212	65343
4995	65225	65329
4996	65236	65314
4997	65248	65301
4998	65261	65288
4999	65274	65274
5000	65288	65262
5001	65300	65248
5002	65311	65233
5003	65323	65219
5004	65335	65205
5005	65346	65190
5006	65359	65176
5007	65375	65166
5008	65393	65158
5009	65407	65146
5010	65422	65134
5011	65433	65120
5012	65445	65106
5013	65459	65093
5014	65472	65080
5015	65485	65067
5016	65497	65053
5017	65508	65038
5018	65520	65024
5019	65533	65010
5020	65543	64995
5021	65555	64981
5022	65566	64966
5023	65582	64955
5024	65600	64947
5025	65613	64934
5026	65626	64921
5027	65639	64908
5028	65652	64894
5029	65664	64881
5030	65677	64868
5031	65691	64855
5032	65704	64843
5033	65716	64828
5034	65727	64814
5035	65739	64799
5036	65751	64785
5037	65763	64771
5038	65774	64756
5039	65786	64741
5040	65800	64730
5041	65818	64722
5042	65837	64714
5043	65854	64705
5044	65868	64693
5045	65881	64680
5046	65895	64668
5047	65908	64655
5048	65922	64643
5049	65936	64630
5050	65948	64617
5051	65961	64603
5052	65972	64588
5053	65985	64575
5054	65998	64562
5055	66011	64549
5056	66027	64539
5057	66044	64529
5058	66057	64517
5059	66073	64506
5060	66085	64492
5061	66099	64479
5062	66112	64466
5063	66125	64454
5064	66137	64439
5065	66149	64426
5066	66161	64411
5067	66173	64397
5068	66185	64383
5069	66196	64368
5070	66207	64353
5071	66219	64339
5072	66234	64328
5073	66251	64319
5074	66266	64307
5075	66280	64296
5076	66292	64281
5077	66306	64269
5078	66318	64255
5079	66333	64244
5080	66348	64232
5081	66360	64219
5082	66372	64205
5083	66383	64190
5084	66395	64176
5085	66407	64161
5086	66419	64147
5087	66431	64133
5088	66449	64124
5089	66465	64115
5090	66478	64101
5091	66491	64088
5092	66503	64074
5093	66515	64060
5094	66528	64047
5095	66541	64034
5096	66554	64021
5097	66565	64006
5098	66577	63992
5099	66588	63977
5100	66599	63962
5101	66611	63948
5102	66623	63934
5103	66634	63918
5104	66645	63903
5105	66655	63888
5106	66671	63877
5107	66689	63869
5108	66702	63856
5109	66714	63842
5110	66726	63828
5111	66738	63814
5112	66751	63800
5113	66763	63786
5114	66776	63773
5115	66788	63759
5116	66799	63744
5117	66810	63729
5118	66827	63720
5119	66841	63708
5120	66853	63694
5121	66866	63681
5122	66879	63668
5123	66897	63659
5124	66916	63652
5125	66929	63638
5126	66944	63628
5127	66957	63614
5128	66970	63602
5129	66983	63588
5130	66997	63576
5131	67011	63564
5132	67024	63550
5133	67036	63537
5134	67048	63523
5135	67060	63508
5136	67072	63495
5137	67084	63480
5138	67095	63465
5139	67114	63458
5140	67132	63449
5141	67146	63437
5142	67158	63423
5143	67170	63409
5144	67183	63396
5145	67196	63383
5146	67208	63369
5147	67223	63357
5148	67234	63343
5149	67245	63328
5150	67256	63313
5151	67269	63299
5152	67280	63285
5153	67291	63270
5154	67307	63259
5155	67323	63249
5156	67338	63238
5157	67351	63225
5158	67362	63210
5159	67374	63196
5160	67386	63182
5161	67401	63170
5162	67412	63156
5163	67423	63141
5164	67436	63127
5165	67448	63114
5166	67461	63100
5167	67472	63085
5168	67484	63071
5169	67496	63057
5170	67507	63042
5171	67521	63030
5172	67540	63022
5173	67553	63009
5174	67567	62997
5175	67579	62983
5176	67591	62969
5177	67604	62956
5178	67616	62942
5179	67629	62928
5180	67641	62914
5181	67652	62900
5182	67663	62885
5183	67675	62871
5184	67687	62856
5185	67699	62843
5186	67709	62827
5187	67720	62812
5188	67731	62797
5189	67747	62786
5190	67763	62776
5191	67777	62764
5192	67792	62753
5193	67803	62738
5194	67820	62729
5195	67833	62716
5196	67847	62704
5197	67860	62691
5198	67874	62678
5199	67886	62664
5200	67899	62651
5201	67911	62637
5202	67923	62623
5203	67935	62609
5204	67947	62595
5205	67963	62585
5206	67980	62575
5207	67995	62564
5208	68008	62551
5209	68022	62538
5210	68034	62524
5211	68047	62511
5212	68061	62499
5213	68076	62488
5214	68088	62474
5215	68100	62459
5216	68112	62446
5217	68125	62433
5218	68138	62419
5219	68149	62405
5220	68161	62391
5221	68176	62380
5222	68194	62370
5223	68209	62359
5224	68221	62345
5225	68232	62331
5226	68244	62316
5227	68257	62303
5228	68270	62290
5229	68281	62276
5230	68295	62263
5231	68307	62249
5232	68319	62235
5233	68332	62222
5234	68345	62209
5235	68357	62195
5236	68370	62182
5237	68389	62174
5238	68406	62164
5239	68420	62153
5240	68434	62141
5241	68445	62126
5242	68458	62113
5243	68472	62100
5244	68484	62086
5245	68498	62074
5246	68511	62061
5247	68523	62046
5248	68534	62032
5249	68545	62017
5250	68557	62003
5251	68570	61990
5252	68581	61975
5253	68593	61961
5254	68610	61952
5255	68627	61942
5256	68640	61929
5257	68654	61917
5258	68666	61902
5259	68678	61889
5260	68692	61876
5261	68705	61863
5262	68717	61849
5263	68729	61835
5264	68742	61822
5265	68754	61808
5266	68766	61794
5267	68778	61780
5268	68789	61766
5269	68810	61759
5270	68830	61753
5271	68843	61739
5272	68858	61728
5273	68870	61714
5274	68883	61701
5275	68896	61688
5276	68909	61675
5277	68923	61662
5278	68936	61649
5279	68949	61636
5280	68960	61621
5281	68973	61608
5282	68985	61594
5283	68998	61581
5284	69009	61566
5285	69022	61553
5286	69040	61544
5287	69057	61535
5288	69072	61524
5289	69085	61511
5290	69097	61496
5291	69111	61484
5292	69125	61472
5293	69138	61459
5294	69152	61447
5295	69165	61434
5296	69177	61419
5297	69188	61405
5298	69201	61392
5299	69214	61379
5300	69225	61364
5301	69239	61351
5302	69257	61343
5303	69272	61331
5304	69287	61320
5305	69299	61306
5306	69313	61293
5307	69326	61280
5308	69337	61266
5309	69350	61253
5310	69362	61239
5311	69373	61224
5312	69384	61209
5313	69396	61194
5314	69407	61180
5315	69420	61167
5316	69431	61152
5317	69442	61137
5318	69452	61122
5319	69471	61114
5320	69488	61104
5321	69500	61090
5322	69514	61078
5323	69525	61063
5324	69537	61049
5325	69550	61035
5326	69561	61021
5327	69575	61008
5328	69588	60996
5329	69599	60981
5330	69610	60966
5331	69621	60951
5332	69632	60936
5333	69644	60922
5334	69655	60908
5335	69666	60893
5336	69685	60885
5337	69703	60876
5338	69717	60864
5339	69728	60849
5340	69740	60835
5341	69753	60822
5342	69766	60808
5343	69779	60795
5344	69795	60785
5345	69811	60774
5346	69824	60761
5347	69835	60746
5348	69848	60733
5349	69860	60720
5350	69873	60707
5351	69885	60693
5352	69899	60680
5353	69920	60674
5354	69934	60662
5355	69949	60650
5356	69961	60637
5357	69975	60624
5358	69988	60611
5359	70000	60597
5360	70013	60584
5361	70028	60573
5362	70040	60559
5363	70052	60544
5364	70063	60530
5365	70076	60516
5366	70089	60503
5367	70100	60489
5368	70116	60478
5369	70135	60470
5370	70148	60457
5371	70161	60444
5372	70173	60430
5373	70185	60416
5374	70198	60403
5375	70210	60389
5376	70223	60376
5377	70235	60362
5378	70248	60349
5379	70259	60334
5380	70272	60320
5381	70283	60306
5382	70295	60292
5383	70306	60278
5384	70322	60266
5385	70340	60258
5386	70354	60246
5387	70369	60234
5388	70380	60220
5389	70391	60205
5390	70404	60191
5391	70416	60177
5392	70428	60163
5393	70441	60150
5394	70452	60136
5395	70464	60121
5396	70474	60106
5397	70486	60092
5398	70499	60078
5399	70509	60063
5400	70520	60049
5401	70532	60034
5402	70547	60023
5403	70565	60014
5404	70579	60002
5405	70592	59989
5406	70603	59974
5407	70615	59960
5408	70627	59946
5409	70640	59933
5410	70653	59920
5411	70666	59907
5412	70678	59892
5413	70690	59878
5414	70701	59864
5415	70712	59850
5416	70723	59834
5417	70734	59820
5418	70751	59810
5419	70768	59800
5420	70783	59789
5421	70802	59781
5422	70815	59767
5423	70828	59755
5424	70843	59743
5425	70857	59731
5426	70869	59717
5427	70882	59704
5428	70895	59690
5429	70908	59678
5430	70920	59664
5431	70933	59650
5432	70945	59637
5433	70964	59629
5434	70982	59620
5435	70997	59608
5436	71010	59595
5437	71021	59581
5438	71035	59568
5439	71050	59556
5440	71063	59544
5441	71077	59531
5442	71088	59516
5443	71098	59501
5444	71111	59487
5445	71123	59474
5446	71134	59459
5447	71146	59445
5448	71161	59433
5449	71180	59425
5450	71194	59413
5451	71208	59401
5452	71219	59386
5453	71230	59372
5454	71244	59359
5455	71257	59346
5456	71269	59332
5457	71281	59318
5458	71293	59304
5459	71304	59289
5460	71316	59275
5461	71327	59261
5462	71338	59246
5463	71349	59231
5464	71362	59218
5465	71380	59209
5466	71397	59199
5467	71412	59188
5468	71424	59173
5469	71435	59159
5470	71448	59146
5471	71462	59133
5472	71475	59120
5473	71488	59107
5474	71499	59092
5475	71510	59078
5476	71522	59064
5477	71534	59050
5478	71545	59035
5479	71556	59021
5480	71568	59006
5481	71581	58993
5482	71597	58983
5483	71612	58972
5484	71626	58959
5485	71637	58944
5486	71648	58930
5487	71660	58916
5488	71674	58903
5489	71686	58890
5490	71698	58876
5491	71709	58861
5492	71721	58847
5493	71733	58833
5494	71744	58818
5495	71756	58804
5496	71769	58792
5497	71784	58780
5498	71796	58766
5499	71813	58756
5500	71832	58748
5501	71845	58735
5502	71859	58723
5503	71872	58709
5504	71884	58696
5505	71899	58684
5506	71912	58671
5507	71925	58658
5508	71939	58645
5509	71951	58632
5510	71963	58618
5511	71976	58605
5512	71990	58592
5513	72003	58579
5514	72015	58565
5515	72033	58556
5516	72050	58546
5517	72065	58535
5518	72077	58521
5519	72089	58507
5520	72102	58494
5521	72115	58481
5522	72128	58468
5523	72141	58455
5524	72154	58442
5525	72166	58427
5526	72177	58413
5527	72189	58399
5528	72201	58385
5529	72212	58370
5530	72223	58355
5531	72235	58342
5532	72254	58333
5533	72269	58322
5534	72282	58309
5535	72294	58295
5536	72306	58281
5537	72319	58268
5538	72332	58255
5539	72344	58241
5540	72356	58227
5541	72368	58213
5542	72379	58198
5543	72392	58185
5544	72403	58171
5545	72415	58157
5546	72427	58143
5547	72439	58128
5548	72457	58119
5549	72473	58109
5550	72488	58097
5551	72500	58083
5552	72511	58069
5553	72525	58056
5554	72536	58042
5555	72549	58029
5556	72562	58016
5557	72575	58002
5558	72585	57987
5559	72598	57974
5560	72609	57959
5561	72621	57945
5562	72633	57932
5563	72648	57920
5564	72665	57910
5565	72680	57898
5566	72694	57886
5567	72705	57871
5568	72716	57857
5569	72730	57844
5570	72742	57830
5571	72756	57818
5572	72774	57809
5573	72787	57796
5574	72800	57783
5575	72814	57770
5576	72827	57757
5577	72839	57743
5578	72850	57729
5579	72868	57720
5580	72886	57711
5581	72901	57699
5582	72914	57686
5583	72926	57672
5584	72938	57658
5585	72951	57645
5586	72963	57631
5587	72976	57618
5588	72988	57604
5589	72999	57589
5590	73011	57576
5591	73024	57563
5592	73037	57549
5593	73049	57535
5594	73060	57521
5595	73074	57509
5596	73092	57499
5597	73107	57488
5598	73121	57475
5599	73132	57461
5600	73144	57447
5601	73157	57434
5602	73170	57421
5603	73182	57407
5604	73194	57393
5605	73207	57380
5606	73219	57366
5607	73230	57351
5608	73242	57337
5609	73254	57323
5610	73265	57308
5611	73278	57296
5612	73298	57288
5613	73313	57276
5614	73328	57265
5615	73340	57251
5616	73354	57238
5617	73368	57226
5618	73381	57213
5619	73393	57200
5620	73407	57187
5621	73420	57174
5622	73431	57159
5623	73443	57145
5624	73456	57132
5625	73467	57118
5626	73479	57104
5627	73492	57090
5628	73511	57082
5629	73527	57071
5630	73541	57059
5631	73553	57045
5632	73565	57032
5633	73579	57019
5634	73592	57006
5635	73605	56992
5636	73617	56979
5637	73630	56966
5638	73641	56951
5639	73654	56938
5640	73666	56924
5641	73676	56909
5642	73688	56895
5643	73703	56884
5644	73723	56875
5645	73736	56863
5646	73756	56855
5647	73771	56843
5648	73785	56831
5649	73800	56819
5650	73813	56806
5651	73829	56795
5652	73841	56781
5653	73853	56768
5654	73866	56754
5655	73880	56743
5656	73894	56730
5657	73907	56717
5658	73921	56704
5659	73940	56696
5660	73960	56688
5661	73974	56676
5662	73987	56662
5663	74000	56650
5664	74014	56637
5665	74026	56624
5666	74038	56610
5667	74052	56597
5668	74064	56583
5669	74074	56568
5670	74085	56553
5671	74096	56539
5672	74108	56524
5673	74119	56510
5674	74132	56497
5675	74149	56487
5676	74168	56478
5677	74181	56465
5678	74193	56452
5679	74205	56438
5680	74217	56424
5681	74231	56411
5682	74244	56398
5683	74257	56385
5684	74269	56371
5685	74281	56357
5686	74292	56343
5687	74303	56328
5688	74315	56314
5689	74327	56300
5690	74339	56286
5691	74354	56275
5692	74371	56265
5693	74384	56252
5694	74397	56239
5695	74409	56225
5696	74420	56210
5697	74433	56197
5698	74446	56184
5699	74459	56171
5700	74472	56158
5701	74483	56143
5702	74496	56130
5703	74507	56115
5704	74518	56101
5705	74529	56086
5706	74541	56072
5707	74558	56062
5708	74576	56053
5709	74588	56039
5710	74601	56026
5711	74613	56012
5712	74624	55997
5713	74636	55984
5714	74648	55970
5715	74661	55956
5716	74674	55943
5717	74686	55929
5718	74697	55915
5719	74708	55900
5720	74719	55886
5721	74730	55871
5722	74746	55860
5723	74758	55847
5724	74775	55836
5725	74792	55826
5726	74807	55815
5727	74823	55803
5728	74835	55790
5729	74847	55776
5730	74861	55763
5731	74875	55751
5732	74889	55739
5733	74901	55725
5734	74913	55711
5735	74926	55698
5736	74938	55684
5737	74950	55670
5738	74965	55659
5739	74982	55649
5740	75001	55640
5741	75014	55627
5742	75029	55615
5743	75041	55601
5744	75053	55587
5745	75066	55574
5746	75079	55561
5747	75092	55548
5748	75104	55535
5749	75117	55521
5750	75129	55507
5751	75140	55493
5752	75152	55479
5753	75164	55465
5754	75175	55451
5755	75189	55438
5756	75206	55428
5757	75222	55417
5758	75236	55404
5759	75247	55390
5760	75258	55375
5761	75271	55362
5762	75283	55349
5763	75296	55335
5764	75308	55322
5765	75320	55308
5766	75331	55293
5767	75341	55278
5768	75354	55264
5769	75365	55250
5770	75376	55236
5771	75389	55222
5772	75400	55208
5773	75418	55199
5774	75438	55190
5775	75451	55177
5776	75466	55166
5777	75478	55152
5778	75491	55139
5779	75504	55126
5780	75517	55112
5781	75531	55100
5782	75543	55086
5783	75555	55072
5784	75567	55058
5785	75578	55044
5786	75590	55030
5787	75601	55016
5788	75620	55007
5789	75637	54997
5790	75649	54983
5791	75663	54970
5792	75673	54956
5793	75685	54941
5794	75698	54928
5795	75710	54914
5796	75721	54900
5797	75740	54891
5798	75752	54877
5799	75765	54864
5800	75777	54851
5801	75789	54837
5802	75801	54822
5803	75813	54809
5804	75826	54795
5805	75842	54785
5806	75862	54777
5807	75875	54764
5808	75890	54752
5809	75903	54739
5810	75916	54726
5811	75929	54713
5812	75941	54699
5813	75953	54685
5814	75965	54671
5815	75977	54657
5816	75989	54643
5817	76000	54629
5818	76013	54615
5819	76023	54601
5820	76035	54587
5821	76049	54574
5822	76065	54564
5823	76081	54552
5824	76094	54540
5825	76106	54525
5826	76117	54511
5827	76130	54498
5828	76145	54486
5829	76160	54475
5830	76173	54462
5831	76187	54449
5832	76198	54434
5833	76210	54420
5834	76221	54406
5835	76232	54392
5836	76244	54378
5837	76262	54368
5838	76279	54358
5839	76291	54344
5840	76305	54332
5841	76317	54318
5842	76329	54304
5843	76342	54291
5844	76355	54278
5845	76368	54264
5846	76380	54251
5847	76391	54236
5848	76401	54221
5849	76412	54207
5850	76425	54194
5851	76437	54180
5852	76448	54166
5853	76460	54152
5854	76477	54141
5855	76495	54131
5856	76509	54119
5857	76522	54106
5858	76534	54092
5859	76546	54078
5860	76558	54065
5861	76571	54051
5862	76584	54038
5863	76597	54025
5864	76608	54011
5865	76621	53997
5866	76632	53983
5867	76644	53970
5868	76656	53955
5869	76667	53941
5870	76679	53927
5871	76691	53913
5872	76707	53903
5873	76728	53895
5874	76744	53884
5875	76761	53874
5876	76774	53860
5877	76787	53847
5878	76800	53834
5879	76812	53821
5880	76825	53808
5881	76839	53795
5882	76851	53781
5883	76864	53768
5884	76876	53754
5885	76888	53740
5886	76901	53727
5887	76916	53716
5888	76935	53707
5889	76952	53697
5890	76969	53686
5891	76981	53672
5892	76993	53658
5893	77006	53645
5894	77019	53632
5895	77032	53619
5896	77045	53606
5897	77057	53592
5898	77069	53578
5899	77081	53564
5900	77093	53551
5901	77104	53536
5902	77116	53522
5903	77127	53508
5904	77144	53498
5905	77163	53488
5906	77177	53476
5907	77190	53463
5908	77202	53449
5909	77214	53436
5910	77227	53423
5911	77239	53409
5912	77253	53396
5913	77268	53385
5914	77282	53372
5915	77295	53359
5916	77308	53346
5917	77320	53332
5918	77333	53319
5919	77345	53305
5920	77363	53295
5921	77382	53286
5922	77396	53274
5923	77410	53262
5924	77422	53248
5925	77436	53235
5926	77450	53223
5927	77462	53209
5928	77474	53195
5929	77486	53182
5930	77499	53168
5931	77512	53155
5932	77524	53141
5933	77535	53127
5934	77546	53113
5935	77564	53103
5936	77580	53092
5937	77593	53079
5938	77607	53066
5939	77618	53052
5940	77629	53037
5941	77642	53024
5942	77655	53011
5943	77667	52997
5944	77680	52984
5945	77690	52969
5946	77702	52955
5947	77719	52945
5948	77732	52932
5949	77745	52919
5950	77758	52906
5951	77770	52892
5952	77787	52882
5953	77806	52873
5954	77819	52859
5955	77833	52847
5956	77846	52834
5957	77858	52820
5958	77870	52806
5959	77883	52793
5960	77897	52781
5961	77911	52768
5962	77923	52754
5963	77934	52740
5964	77947	52727
5965	77960	52713
5966	77972	52700
5967	77983	52686
5968	77999	52674
5969	78015	52663
5970	78029	52651
5971	78043	52638
5972	78055	52624
5973	78066	52610
5974	78079	52597
5975	78091	52583
5976	78104	52570
5977	78117	52557
5978	78129	52543
5979	78140	52529
5980	78151	52514
5981	78162	52500
5982	78174	52486
5983	78186	52472
5984	78199	52459
5985	78217	52449
5986	78231	52437
5987	78245	52424
5988	78257	52411
5989	78269	52397
5990	78281	52383
5991	78293	52370
5992	78305	52355
5993	78317	52342
5994	78330	52328
5995	78341	52314
5996	78351	52299
5997	78363	52285
5998	78374	52271
5999	78386	52257
6000	78398	52243
6001	78410	52230
6002	78427	52219
6003	78443	52208
6004	78456	52195
6005	78470	52182
6006	78481	52168
6007	78493	52155
6008	78505	52141
6009	78518	52127
6010	78530	52114
6011	78542	52100
6012	78554	52086
6013	78566	52072
6014	78577	52058
6015	78588	52044
6016	78600	52030
6017	78612	52016
6018	78627	52004
6019	78645	51995
6020	78656	51980
6021	78670	51968
6022	78682	51954
6023	78697	51942
6024	78714	51932
6025	78728	51919
6026	78740	51905
6027	78754	51893
6028	78767	51879
6029	78778	51865
6030	78790	51851
6031	78802	51838
6032	78814	51824
6033	78826	51810
6034	78839	51797
6035	78858	51788
6036	78876	51778
6037	78890	51766
6038	78904	51753
6039	78916	51740
6040	78930	51727
6041	78942	51713
6042	78955	51700
6043	78969	51688
6044	78982	51675
6045	78995	51662
6046	79007	51648
6047	79018	51633
6048	79030	51620
6049	79042	51606
6050	79053	51591
6051	79070	51581
6052	79086	51570
6053	79100	51557
6054	79113	51544
6055	79125	51530
6056	79137	51516
6057	79149	51503
6058	79161	51489
6059	79174	51476
6060	79186	51462
6061	79198	51448
6062	79208	51434
6063	79219	51419
6064	79231	51406
6065	79243	51391
6066	79255	51378
6067	79268	51365
6068	79285	51354
6069	79302	51344
6070	79317	51332
6071	79329	51318
6072	79340	51304
6073	79352	51290
6074	79365	51277
6075	79378	51264
6076	79392	51251
6077	79404	51237
6078	79414	51223
6079	79427	51209
6080	79438	51195
6081	79449	51181
6082	79461	51167
6083	79472	51152
6084	79489	51142
6085	79507	51132
6086	79520	51119
6087	79533	51106
6088	79545	51092
6089	79557	51078
6090	79570	51065
6091	79582	51051
6092	79594	51038
6093	79607	51025
6094	79619	51011
6095	79630	50997
6096	79642	50983
6097	79654	50969
6098	79666	50955
6099	79677	50941
6100	79698	50933
6101	79719	50925
6102	79733	50913
6103	79748	50901
6104	79762	50888
6105	79774	50875
6106	79789	50863
6107	79803	50850
6108	79817	50838
6109	79830	50824
6110	79842	50811
6111	79855	50798
6112	79868	50785
6113	79881	50771
6114	79893	50758
6115	79906	50744
6116	79925	50735
6117	79942	50724
6118	79956	50712
6119	79969	50699
6120	79981	50685
6121	79993	50672
6122	80006	50659
6123	80019	50646
6124	80031	50632
6125	80043	50618
6126	80056	50605
6127	80068	50591
6128	80080	50577
6129	80091	50563
6130	80102	50549
6131	80119	50538
6132	80136	50527
6133	80149	50514
6134	80163	50502
6135	80174	50487
6136	80186	50474
6137	80200	50461
6138	80212	50447
6139	80225	50434
6140	80237	50421
6141	80249	50407
6142	80260	50392
6143	80271	50378
6144	80283	50365
6145	80295	50351
6146	80307	50337
6147	80318	50323
6148	80336	50312
6149	80353	50302
6150	80367	50290
6151	80379	50276
6152	80390	50261
6153	80402	50248
6154	80415	50234
6155	80427	50221
6156	80440	50208
6157	80452	50194
6158	80463	50180
6159	80474	50165
6160	80486	50152
6161	80499	50138
6162	80511	50125
6163	80523	50111
6164	80542	50102
6165	80557	50090
6166	80569	50076
6167	80581	50063
6168	80592	50048
6169	80605	50035
6170	80618	50022
6171	80630	50008
6172	80643	49995
6173	80654	49981
6174	80666	49967
6175	80681	49955
6176	80694	49942
6177	80707	49929
6178	80718	49915
6179	80732	49902
6180	80748	49891
6181	80765	49880
6182	80781	49869
6183	80796	49857
6184	80809	49844
6185	80822	49831
6186	80835	49818
6187	80849	49805
6188	80863	49793
6189	80876	49780
6190	80888	49766
6191	80900	49752
6192	80912	49739
6193	80927	49727
6194	80946	49717
6195	80960	49705
6196	80975	49693
6197	80987	49679
6198	80999	49666
6199	81012	49653
6200	81026	49640
6201	81040	49627
6202	81053	49614
6203	81065	49600
6204	81078	49587
6205	81092	49575
6206	81105	49562
6207	81119	49549
6208	81138	49540
6209	81154	49529
6210	81168	49516
6211	81181	49503
6212	81192	49489
6213	81205	49475
6214	81217	49462
6215	81229	49448
6216	81242	49435
6217	81254	49421
6218	81265	49407
6219	81277	49393
6220	81288	49379
6221	81299	49365
6222	81311	49351
6223	81322	49337
6224	81333	49322
6225	81350	49312
6226	81367	49301
6227	81379	49287
6228	81393	49274
6229	81404	49261
6230	81417	49247
6231	81429	49234
6232	81442	49220
6233	81455	49207
6234	81467	49194
6235	81480	49180
6236	81492	49167
6237	81504	49153
6238	81515	49139
6239	81527	49125
6240	81538	49111
6241	81555	49100
6242	81571	49089
6243	81586	49077
6244	81600	49064
6245	81611	49050
6246	81623	49037
6247	81636	49023
6248	81649	49010
6249	81660	48996
6250	81678	48985
6251	81690	48972
6252	81701	48958
6253	81714	48945
6254	81727	48931
6255	81738	48917
6256	81751	48904
6257	81764	48891
6258	81783	48882
6259	81801	48871
6260	81814	48858
6261	81827	48845
6262	81839	48831
6263	81852	48818
6264	81865	48805
6265	81878	48792
6266	81891	48779
6267	81904	48766
6268	81918	48753
6269	81931	48740
6270	81943	48727
6271	81955	48713
6272	81967	48699
6273	81979	48686
6274	81997	48675
6275	82015	48665
6276	82029	48653
6277	82043	48640
6278	82055	48627
6279	82069	48614
6280	82083	48601
6281	82096	48588
6282	82108	48575
6283	82120	48561
6284	82132	48547
6285	82144	48533
6286	82155	48519
6287	82167	48505
6288	82178	48491
6289	82195	48481
6290	82213	48470
6291	82227	48458
6292	82242	48446
6293	82252	48431
6294	82265	48418
6295	82277	48404
6296	82289	48391
6297	82303	48378
6298	82316	48365
6299	82327	48351
6300	82338	48336
6301	82349	48322
6302	82361	48308
6303	82373	48294
6304	82384	48280
6305	82396	48266
6306	82407	48253
6307	82424	48242
6308	82442	48232
6309	82456	48219
6310	82468	48205
6311	82481	48192
6312	82493	48179
6313	82506	48165
6314	82518	48152
6315	82531	48139
6316	82545	48126
6317	82556	48112
6318	82567	48097
6319	82579	48083
6320	82590	48070
6321	82601	48055
6322	82613	48041
6323	82626	48028
6324	82645	48019
6325	82664	48009
6326	82681	47998
6327	82693	47985
6328	82705	47971
6329	82717	47958
6330	82731	47945
6331	82744	47932
6332	82759	47920
6333	82774	47908
